date,agent_id,agent_name,team,gender,age,attendance_status,shift_start_time,shift_end_time,login_time,logout_time,tea_break_time,lunch_break_time,bio_break_time,training_time,talk_time,hold_time,after_call_work,calls_handled,total_login,quality_score
1/2/2025,Mano069,Manoj Das,Outbound,Male,27,Present,9:00:00,18:00:00,1/2/2025 9:13,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:22,0 days 00:00:23,0 days 00:00:37,61,0 days 08:47:00,85.29
1/2/2025,Vign070,Vignesh Patel,Inbound,Male,36,Present,9:00:00,18:00:00,1/2/2025 9:14,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:27,0 days 00:00:19,0 days 00:00:58,62,0 days 08:46:00,82.41
1/2/2025,Arun071,Arun Kumar,Retention,Male,36,Present,9:00:00,18:00:00,1/2/2025 9:11,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:09,0 days 00:00:12,0 days 00:00:37,42,0 days 08:49:00,77
1/2/2025,Moni072,Monika Sharma,Outbound,Male,37,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Rohi073,Rohit Kumar,Outbound,Male,22,Present,9:00:00,18:00:00,1/2/2025 9:01,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:26,0 days 00:00:38,38,0 days 08:59:00,83.71
1/2/2025,Anja074,Anjali Mishra,Outbound,Male,21,Present,9:00:00,18:00:00,1/2/2025 9:19,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:09,0 days 00:00:14,0 days 00:00:52,39,0 days 08:41:00,75.17
1/2/2025,Hari075,Harish Patel,Outbound,Female,36,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Anja076,Anjali Chopra,Outbound,Male,32,Present,9:00:00,18:00:00,1/2/2025 9:05,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:03,0 days 00:00:39,0 days 00:00:30,62,0 days 08:55:00,77.02
1/2/2025,Vikr077,Vikram Joshi,Outbound,Female,25,Present,9:00:00,18:00:00,1/2/2025 9:08,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:20:00,0 days 00:04:18,0 days 00:00:15,0 days 00:00:49,61,0 days 08:52:00,78.93
1/2/2025,Rahu078,Rahul Yadav,Retention,Male,25,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Sowm079,Sowmya Agarwal,Retention,Male,29,Present,9:00:00,18:00:00,1/2/2025 9:01,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:07,0 days 00:00:35,0 days 00:00:24,46,0 days 08:59:00,79.3
1/2/2025,Nave080,Naveen Das,Outbound,Male,29,Present,9:00:00,18:00:00,1/2/2025 9:18,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:00,0 days 00:00:35,0 days 00:00:33,56,0 days 08:42:00,81.64
1/2/2025,Sowm081,Sowmya Kumar,Retention,Female,23,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Rake082,Rakesh Mishra,Inbound,Female,39,Present,9:00:00,18:00:00,1/2/2025 9:10,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:16,0 days 00:00:20,0 days 00:00:22,83,0 days 08:50:00,76.19
1/2/2025,Pooj083,Pooja Menon,Outbound,Female,36,Present,9:00:00,18:00:00,1/2/2025 9:09,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:11,0 days 00:00:39,43,0 days 08:51:00,80.86
1/2/2025,Prad084,Pradeep Kumar,Inbound,Female,36,Present,9:00:00,18:00:00,1/2/2025 9:16,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:14,0 days 00:00:33,0 days 00:00:57,71,0 days 08:44:00,84.47
1/2/2025,Anan085,Anand Menon,Inbound,Male,23,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Abhi086,Abhishek Mishra,Outbound,Female,21,Present,9:00:00,18:00:00,1/2/2025 9:16,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:14,0 days 00:00:18,0 days 00:00:53,50,0 days 08:44:00,79.17
1/2/2025,Anja087,Anjali Rao,Retention,Male,31,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Deep088,Deepak Das,Inbound,Male,37,Present,9:00:00,18:00:00,1/2/2025 9:07,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:38,0 days 00:00:27,82,0 days 08:53:00,94.04
1/2/2025,Arun089,Arun Reddy,Outbound,Female,28,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Nave090,Naveen Gupta,Inbound,Female,24,Present,9:00:00,18:00:00,1/2/2025 9:02,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:25,0 days 00:00:39,0 days 00:00:23,74,0 days 08:58:00,82.27
1/2/2025,Arun091,Arun Patel,Inbound,Female,26,Present,9:00:00,18:00:00,1/2/2025 9:17,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:38,0 days 00:00:17,0 days 00:00:33,78,0 days 08:43:00,95.69
1/2/2025,Moni092,Monika Yadav,Inbound,Female,28,Present,9:00:00,18:00:00,1/2/2025 9:00,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:05,0 days 00:00:23,0 days 00:00:59,57,0 days 09:00:00,80.27
1/2/2025,Divy093,Divya Yadav,Inbound,Female,23,Present,9:00:00,18:00:00,1/2/2025 9:05,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:06,0 days 00:00:28,0 days 00:00:27,70,0 days 08:55:00,90.96
1/2/2025,Rake094,Rakesh Shetty,Retention,Female,36,Present,9:00:00,18:00:00,1/2/2025 9:14,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:35,0 days 00:00:38,0 days 00:00:57,52,0 days 08:46:00,92.31
1/2/2025,Sneh095,Sneha Joshi,Inbound,Female,23,Present,9:00:00,18:00:00,1/2/2025 9:00,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:51:00,0 days 00:04:05,0 days 00:00:19,0 days 00:00:24,70,0 days 09:00:00,95.17
1/2/2025,Pooj096,Pooja Iyer,Inbound,Female,38,Present,9:00:00,18:00:00,1/2/2025 9:05,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:51,0 days 00:00:33,0 days 00:00:34,63,0 days 08:55:00,93.34
1/2/2025,Hari097,Harish Nair,Inbound,Male,34,Present,9:00:00,18:00:00,1/2/2025 9:14,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:44,0 days 00:00:11,0 days 00:00:46,52,0 days 08:46:00,89.75
1/2/2025,Laks098,Lakshmi Chopra,Retention,Female,38,Present,9:00:00,18:00:00,1/2/2025 9:03,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:13,0 days 00:00:17,0 days 00:00:57,54,0 days 08:57:00,80.23
1/2/2025,Sure099,Suresh Iyer,Inbound,Female,22,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/2/2025,Hari100,Harish Iyer,Inbound,Male,23,Present,9:00:00,18:00:00,1/2/2025 9:13,1/2/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:12,0 days 00:00:17,0 days 00:00:37,72,0 days 08:47:00,89.06
1/3/2025,Moni001,Monika Gupta,Retention,Female,27,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Sanj002,Sanjay Rao,Inbound,Female,21,Present,9:00:00,18:00:00,1/3/2025 9:10,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:36,0 days 00:00:17,0 days 00:00:47,84,0 days 08:50:00,83.61
1/3/2025,Sneh003,Sneha Nair,Retention,Female,21,Present,9:00:00,18:00:00,1/3/2025 9:18,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:18,0 days 00:00:41,49,0 days 08:42:00,95.95
1/3/2025,Mano004,Manoj Rao,Retention,Male,33,Present,9:00:00,18:00:00,1/3/2025 9:04,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:20,0 days 00:00:24,0 days 00:00:28,65,0 days 08:56:00,92.12
1/3/2025,Vign005,Vignesh Das,Inbound,Male,29,Present,9:00:00,18:00:00,1/3/2025 9:08,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:24,0 days 00:00:35,0 days 00:00:30,74,0 days 08:52:00,96.23
1/3/2025,Sure006,Suresh Shetty,Inbound,Male,23,Present,9:00:00,18:00:00,1/3/2025 9:01,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:50,0 days 00:00:31,0 days 00:00:43,66,0 days 08:59:00,88.29
1/3/2025,Vign007,Vignesh Gupta,Retention,Male,27,Present,9:00:00,18:00:00,1/3/2025 9:00,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:02,0 days 00:00:20,0 days 00:00:41,45,0 days 09:00:00,80.06
1/3/2025,Pree008,Preethi Yadav,Outbound,Female,26,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Ajay009,Ajay Menon,Retention,Male,28,Present,9:00:00,18:00:00,1/3/2025 9:16,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:00,0 days 00:00:17,0 days 00:00:26,38,0 days 08:44:00,88.69
1/3/2025,Pree010,Preethi Verma,Retention,Male,29,Present,9:00:00,18:00:00,1/3/2025 9:18,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:01,0 days 00:00:39,0 days 00:00:48,43,0 days 08:42:00,89.37
1/3/2025,Kart011,Karthik Agarwal,Retention,Male,25,Present,9:00:00,18:00:00,1/3/2025 9:15,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:37,0 days 00:00:28,0 days 00:00:23,56,0 days 08:45:00,79.18
1/3/2025,Neha012,Neha Reddy,Retention,Male,21,Half Day,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 13:06,0 days 00:10:00,0 days 00:00:00,0 days 00:05:00,0 days 00:00:00,0 days 00:03:09,0 days 00:00:19,0 days 00:00:38,3,0 days 04:00:00,89.81
1/3/2025,Sanj013,Sanjay Gupta,Inbound,Male,39,Present,9:00:00,18:00:00,1/3/2025 9:17,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:06,0 days 00:00:33,0 days 00:00:42,79,0 days 08:43:00,90.45
1/3/2025,Rohi014,Rohit Rao,Retention,Female,30,Present,9:00:00,18:00:00,1/3/2025 9:14,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:50,0 days 00:00:10,0 days 00:00:47,27,0 days 08:46:00,80.48
1/3/2025,Arun015,Arun Shetty,Outbound,Male,32,Present,9:00:00,18:00:00,1/3/2025 9:13,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:06,0 days 00:00:19,0 days 00:00:26,41,0 days 08:47:00,91.93
1/3/2025,Nish016,Nisha Menon,Inbound,Female,35,Half Day,9:00:00,18:00:00,1/3/2025 9:15,1/3/2025 13:15,0 days 00:10:00,0 days 00:00:00,0 days 00:05:00,0 days 00:00:00,0 days 00:03:35,0 days 00:00:38,0 days 00:00:37,27,0 days 04:00:00,95.53
1/3/2025,Nish017,Nisha Agarwal,Outbound,Male,29,Present,9:00:00,18:00:00,1/3/2025 9:19,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:11,0 days 00:00:29,0 days 00:00:24,51,0 days 08:41:00,82.94
1/3/2025,Deep018,Deepak Chopra,Outbound,Female,37,Present,9:00:00,18:00:00,1/3/2025 9:08,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:43,0 days 00:00:12,0 days 00:00:41,63,0 days 08:52:00,92.93
1/3/2025,Keer019,Keerthana Shetty,Outbound,Male,37,Present,9:00:00,18:00:00,1/3/2025 9:13,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:13,0 days 00:00:18,0 days 00:00:59,54,0 days 08:47:00,91.07
1/3/2025,Hari020,Harish Chopra,Outbound,Male,32,Present,9:00:00,18:00:00,1/3/2025 9:08,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:03,0 days 00:00:35,0 days 00:00:48,44,0 days 08:52:00,78.95
1/3/2025,Sowm021,Sowmya Patel,Inbound,Female,27,Present,9:00:00,18:00:00,1/3/2025 9:10,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:40,0 days 00:00:15,0 days 00:00:53,80,0 days 08:50:00,87.75
1/3/2025,Vign022,Vignesh Rao,Inbound,Female,22,Present,9:00:00,18:00:00,1/3/2025 9:11,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:26,0 days 00:00:34,0 days 00:00:50,71,0 days 08:49:00,95.1
1/3/2025,Ajay023,Ajay Shetty,Outbound,Female,23,Present,9:00:00,18:00:00,1/3/2025 9:11,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:16,0 days 00:00:35,0 days 00:00:40,77,0 days 08:49:00,83.81
1/3/2025,Pooj024,Pooja Agarwal,Outbound,Male,37,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Nish025,Nisha Mehta,Inbound,Female,25,Present,9:00:00,18:00:00,1/3/2025 9:01,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:04,0 days 00:00:28,0 days 00:00:55,68,0 days 08:59:00,92.73
1/3/2025,Moni026,Monika Verma,Inbound,Male,37,Present,9:00:00,18:00:00,1/3/2025 9:10,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:38,0 days 00:00:17,0 days 00:00:54,80,0 days 08:50:00,96.83
1/3/2025,Shru027,Shruthi Joshi,Inbound,Male,37,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Keer028,Keerthana Kumar,Retention,Female,37,Present,9:00:00,18:00:00,1/3/2025 9:04,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:35,0 days 00:00:24,0 days 00:00:39,37,0 days 08:56:00,78.73
1/3/2025,Deep029,Deepak Gupta,Retention,Female,22,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Aish030,Aishwarya Patel,Retention,Male,22,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Hari031,Harini Agarwal,Outbound,Male,25,Half Day,9:00:00,18:00:00,1/3/2025 9:16,1/3/2025 13:16,0 days 00:10:00,0 days 00:00:00,0 days 00:05:00,0 days 00:00:00,0 days 00:03:25,0 days 00:00:11,0 days 00:00:28,13,0 days 04:00:00,76.73
1/3/2025,Anja032,Anjali Reddy,Retention,Female,21,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Varu033,Varun Patel,Outbound,Female,21,Present,9:00:00,18:00:00,1/3/2025 9:10,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:24,0 days 00:00:16,0 days 00:00:54,62,0 days 08:50:00,93.84
1/3/2025,Mano034,Manoj Gupta,Outbound,Female,39,Present,9:00:00,18:00:00,1/3/2025 9:11,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:48,0 days 00:00:38,0 days 00:00:36,62,0 days 08:49:00,96.86
1/3/2025,Sanj035,Sanjay Patel,Retention,Male,22,Present,9:00:00,18:00:00,1/3/2025 9:14,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:45:00,0 days 00:03:07,0 days 00:00:30,0 days 00:00:36,40,0 days 08:46:00,90.15
1/3/2025,Shru036,Shruthi Das,Outbound,Male,32,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Rake037,Rakesh Reddy,Retention,Male,26,Present,9:00:00,18:00:00,1/3/2025 9:05,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:58,0 days 00:00:35,0 days 00:00:45,47,0 days 08:55:00,75.91
1/3/2025,Ajay038,Ajay Nair,Retention,Male,24,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Vikr039,Vikram Shetty,Inbound,Male,31,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Varu040,Varun Verma,Retention,Male,37,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:25,0 days 00:00:30,0 days 00:00:41,50,0 days 08:54:00,96.06
1/3/2025,Varu041,Varun Menon,Inbound,Female,26,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:38,0 days 00:00:12,0 days 00:00:37,69,0 days 08:54:00,87.02
1/3/2025,Vikr042,Vikram Singh,Retention,Male,25,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Pree043,Preethi Reddy,Retention,Male,22,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Mano044,Manoj Mehta,Inbound,Male,26,Present,9:00:00,18:00:00,1/3/2025 9:13,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:22,0 days 00:00:53,75,0 days 08:47:00,95.35
1/3/2025,Sowm045,Sowmya Gupta,Inbound,Female,31,Present,9:00:00,18:00:00,1/3/2025 9:11,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:24,0 days 00:00:22,0 days 00:00:37,71,0 days 08:49:00,86.96
1/3/2025,Pooj046,Pooja Pillai,Retention,Male,36,Present,9:00:00,18:00:00,1/3/2025 9:11,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:54,0 days 00:00:12,0 days 00:00:53,56,0 days 08:49:00,75.49
1/3/2025,Kart047,Karthik Menon,Outbound,Male,36,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Kavy048,Kavya Reddy,Inbound,Female,21,Leave,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Aish049,Aishwarya Mishra,Outbound,Male,29,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Nave050,Naveen Agarwal,Outbound,Male,26,Present,9:00:00,18:00:00,1/3/2025 9:02,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:15:00,0 days 00:04:01,0 days 00:00:30,0 days 00:00:35,64,0 days 08:58:00,95.09
1/3/2025,Neha051,Neha Sharma,Outbound,Male,36,Absent,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Neha052,Neha Yadav,Inbound,Male,23,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:04,0 days 00:00:39,0 days 00:00:22,64,0 days 08:54:00,85.75
1/3/2025,Riti053,Ritika Verma,Outbound,Male,24,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Sury054,Surya Joshi,Inbound,Female,39,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Anan055,Anand Sharma,Outbound,Female,23,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Sury056,Surya Verma,Retention,Female,39,Present,9:00:00,18:00:00,1/3/2025 9:17,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:07,0 days 00:00:21,0 days 00:00:56,29,0 days 08:43:00,93.09
1/3/2025,Pree057,Preethi Singh,Retention,Male,27,Present,9:00:00,18:00:00,1/3/2025 9:05,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:02,0 days 00:00:23,0 days 00:00:43,35,0 days 08:55:00,85.75
1/3/2025,Rake058,Rakesh Singh,Inbound,Male,29,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Dine059,Dinesh Nair,Retention,Male,21,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:13,0 days 00:00:20,0 days 00:00:53,54,0 days 08:54:00,83.83
1/3/2025,Shru060,Shruthi Chopra,Retention,Female,28,Present,9:00:00,18:00:00,1/3/2025 9:02,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:04,0 days 00:00:14,0 days 00:00:42,57,0 days 08:58:00,95.33
1/3/2025,Sneh061,Sneha Mehta,Outbound,Male,27,Leave,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Vign062,Vignesh Joshi,Inbound,Male,38,Absent,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Varu063,Varun Das,Outbound,Female,28,Present,9:00:00,18:00:00,1/3/2025 9:09,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:02,0 days 00:00:12,0 days 00:00:57,56,0 days 08:51:00,89.33
1/3/2025,Hari064,Harini Pillai,Outbound,Male,21,Present,9:00:00,18:00:00,1/3/2025 9:08,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:10,0 days 00:00:18,0 days 00:00:22,54,0 days 08:52:00,81.28
1/3/2025,Nave065,Naveen Reddy,Outbound,Female,31,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Pooj066,Pooja Das,Outbound,Female,38,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Sure067,Suresh Pillai,Outbound,Female,30,Present,9:00:00,18:00:00,1/3/2025 9:02,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:39,0 days 00:00:34,0 days 00:00:24,57,0 days 08:58:00,91.91
1/3/2025,Aish068,Aishwarya Shetty,Outbound,Male,23,Present,9:00:00,18:00:00,1/3/2025 9:14,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 01:28:00,0 days 00:03:04,0 days 00:00:25,0 days 00:00:45,57,0 days 08:46:00,87.25
1/3/2025,Mano069,Manoj Das,Outbound,Male,27,Absent,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Vign070,Vignesh Patel,Inbound,Male,36,Week Off,9:00:00,18:00:00,,,,,,,,,,0,,0
1/3/2025,Arun071,Arun Kumar,Retention,Male,36,Present,9:00:00,18:00:00,1/3/2025 9:04,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:06,0 days 00:00:33,0 days 00:00:59,52,0 days 08:56:00,90.59
1/3/2025,Moni072,Monika Sharma,Outbound,Male,37,Present,9:00:00,18:00:00,1/3/2025 9:12,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:18,0 days 00:00:25,0 days 00:00:59,55,0 days 08:48:00,80.64
1/3/2025,Rohi073,Rohit Kumar,Outbound,Male,22,Present,9:00:00,18:00:00,1/3/2025 9:15,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:41,0 days 00:00:13,0 days 00:00:46,59,0 days 08:45:00,92.31
1/3/2025,Anja074,Anjali Mishra,Outbound,Male,21,Present,9:00:00,18:00:00,1/3/2025 9:10,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:30,0 days 00:00:32,0 days 00:00:29,61,0 days 08:50:00,93.86
1/3/2025,Hari075,Harish Patel,Outbound,Female,36,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:11,0 days 00:00:16,0 days 00:00:21,58,0 days 08:54:00,81.6
1/3/2025,Anja076,Anjali Chopra,Outbound,Male,32,Present,9:00:00,18:00:00,1/3/2025 9:16,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:33,0 days 00:00:54,58,0 days 08:44:00,77.95
1/3/2025,Vikr077,Vikram Joshi,Outbound,Female,25,Present,9:00:00,18:00:00,1/3/2025 9:06,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:03:59,0 days 00:00:24,0 days 00:00:49,54,0 days 08:54:00,92.34
1/3/2025,Rahu078,Rahul Yadav,Retention,Male,25,Present,9:00:00,18:00:00,1/3/2025 9:19,1/3/2025 18:00,0 days 00:15:00,0 days 00:30:00,0 days 00:10:00,0 days 00:00:00,0 days 00:04:07,0 days 00:00:36,0 days 00:00:36,47,0 days 08:41:00,92.73
